3504,"Maroua","Cameroon",10.597100,14.315700,201371,57.3000000000,0.588
3505,"Orebro","Sweden",59.266900,15.196500,128658,98.0000000000,0.959
3506,"Orekhovo-Borisovo Yuzhnoye","Russia",55.600000,37.733300,137965,8.5000000000,0.832
3507,"Nava Raipur","India",21.161000,81.787000,560000,423.8000000000,0.685
3508,"Orekhovo-Zuyevo","Russia",55.800000,38.966700,104728,8.5000000000,0.832
3509,"Navadwip","India",23.420000,88.370000,175474,423.8000000000,0.685
3510,"Orel","Russia",52.968600,36.069400,303696,133.7000000000,0.832
3511,"Navoiy","Uzbekistan",40.084400,65.379200,144158,75.9000000000,0.740
3512,"Orenburg","Russia",51.783300,55.100000,536862,8.5000000000,0.832
3513,"Navojoa","Mexico",27.081300,-109.446100,120926,58.3000000000,0.789
3514,"Orizaba","Mexico",18.850000,-97.100000,123182,4425.9000000000,0.789
3515,"Navotas","Philippines",14.666700,120.941700,247543,324.4000000000,0.720
3516,"Orlando","United States of America",28.477300,-81.337000,1913597,35.5000000000,0.938
3517,"Nawabganj","Bangladesh",24.600000,88.266700,142361,1126.9000000000,0.685
3518,"Orleans","France",47.902500,1.909000,116344,4219.0000000000,0.920
3519,"Ormoc","Philippines",11.010600,124.607500,230998,324.4000000000,0.720
3520,"Nawabshah","Pakistan",26.244200,68.410000,263102,255.4000000000,0.544
3521,"Orsha","Belarus",54.509200,30.425800,102759,45.5000000000,0.824
3522,"Nawada","India",24.880000,85.530000,180740,423.8000000000,0.685
3523,"Orsk","Russia",51.200000,58.566700,187517,8.5000000000,0.832
3524,"Nawsari","India",20.950000,72.930000,171109,423.8000000000,0.685
3525,"Marrakech","Morocco",31.630000,-8.008900,966987,83.6000000000,0.710
3526,"Orumiyeh","Iran",37.543900,45.064700,736224,51.6000000000,0.799
3527,"Nay Pyi Taw","Myanmar",19.747500,96.115000,1160242,81.0000000000,0.609
3528,"Marseille","France",43.296400,5.370000,877215,3664.8000000000,0.920
3529,"Oruro","Bolivia",-17.966700,-67.116700,351802,10.8000000000,0.733
3530,"Osaka","Japan",34.693900,135.502200,15126000,333.5000000000,0.925
3531,"Osaki","Japan",38.577100,140.955600,128763,333.5000000000,0.925
3532,"Osan","South Korea",37.149800,127.077100,213840,512.0000000000,0.937
3533,"Martapura","Indonesia",-3.450000,114.833300,198239,145.1000000000,0.728
3534,"Osasco","Brazil",-23.532800,-46.791900,652593,210.0000000000,0.786
3535,"Martinez de la Torre","Mexico",20.066700,-97.050000,110415,271.6000000000,0.789
3536,"Osh","Kyrgyzstan",40.533300,72.783300,353080,33.1000000000,0.720
3537,"Marugame","Japan",34.283300,133.800000,109165,333.5000000000,0.925
3538,"Oshawa","Canada",43.900000,-78.850000,335949,1217.5000000000,0.939
3539,"Marvdasht","Iran",29.878600,52.806700,148858,51.6000000000,0.799
3540,"Oshu","Japan",39.144500,141.139100,112531,333.5000000000,0.925
3541,"Mary","Turkmenistan",37.606900,61.834400,167027,18.9000000000,0.764
3542,"Mukerian","India",31.950000,75.620000,129841,423.8000000000,0.685
3543,"Marysville","United States of America",48.080900,-122.156100,168664,35.5000000000,0.938
3544,"Mukono","Uganda",0.353300,32.755300,161996,195.1000000000,0.582
3545,"Masaka","Uganda",-0.341100,31.736100,285509,195.1000000000,0.582
3546,"Mulangodi","India",9.000000,76.616700,397419,423.8000000000,0.685
3547,"Mulheim","Germany",51.427500,6.882500,173255,234.9000000000,0.959
3548,"Osisioma","Nigeria",5.149700,7.330300,219632,228.8000000000,0.560
3549,"Mulhouse","France",47.750000,7.340000,104924,4749.0000000000,0.920
3550,"Masan","South Korea",35.183300,128.550000,179266,512.0000000000,0.937
3551,"Oskemen","Kazakhstan",49.983300,82.616700,400142,7.0000000000,0.837
3552,"Multai","India",21.770000,78.250000,161819,423.8000000000,0.685
3553,"Masaurhi Buzurg","India",25.350000,85.020000,241216,423.8000000000,0.685
3554,"Oslo","Norway",59.913300,10.738900,709037,1578.5000000000,0.970
3555,"Masaya","Nicaragua",11.966700,-86.100000,139582,51.4000000000,0.706
3556,"Multan","Pakistan",30.197800,71.469700,1871843,255.4000000000,0.544
3557,"Osmanabad","India",18.319400,76.073600,112085,423.8000000000,0.685
3558,"Masbate","Philippines",12.270000,123.580000,908920,324.4000000000,0.720
3559,"Osmangazi","Turkey",40.198300,29.060000,891250,1387.5000000000,0.853
3560,"Mascara","Algeria",35.400000,0.133300,108587,18.7000000000,0.763
3561,"Osmaniye","Turkey",37.075000,36.250000,252186,108.5000000000,0.853
3562,"Osnabruck","Germany",52.283300,8.050000,166960,1394.8000000000,0.959
3563,"Mumbai","India",19.076100,72.877500,24973000,423.8000000000,0.685
3564,"Osogbo","Nigeria",7.766700,4.566700,731000,228.8000000000,0.560
3565,"Nazarabad","Iran",35.956100,50.604400,119512,51.6000000000,0.799
3566,"Osorno","Chile",-40.572500,-73.135300,249728,183.1000000000,0.878
3567,"Maseru","Lesotho",-29.310000,27.480000,343541,71.1000000000,0.550
3568,"Ostrava","Czech Republic",49.835600,18.292500,284765,1497.5000000000,0.915
3569,"Mashhad","Iran",36.326400,59.543300,3700000,51.6000000000,0.799
3570,"Ota","Japan",36.291100,139.375400,224358,12.9000000000,0.925
3571,"Masindi","Uganda",1.683600,31.722200,110500,195.1000000000,0.582
3572,"Ota-ku","Japan",35.561400,139.716100,744849,12343.1000000000,0.925
3573,"Munch'on","North Korea",39.259000,127.356000,122934,214.8000000000,0.907
3574,"Masjed Soleyman","Iran",31.960000,49.288100,100497,51.6000000000,0.799
3575,"Otaru","Japan",43.183300,141.000000,112452,333.5000000000,0.925
3576,"Masqat","Oman",23.614000,58.591100,1720000,16.9000000000,0.858
3577,"Mungeli","India",22.070000,81.680000,108387,423.8000000000,0.685
3578,"Mungo","Angola",-11.666700,16.166700,113417,27.2000000000,0.616
3579,"Munich","Germany",48.137500,11.575000,2606021,234.9000000000,0.959
3580,"Matadi","Democratic Republic of the Congo",-5.816700,13.483300,448000,39.4000000000,0.522
3581,"Matagalpa","Nicaragua",12.916700,-85.916700,133416,51.4000000000,0.706
3582,"Munro Turuttu","India",9.000000,76.616700,397419,423.8000000000,0.685
3583,"Matala","Angola",-14.730600,15.036700,262763,27.2000000000,0.616
3584,"Munster","Germany",51.962500,7.625600,322904,129.9000000000,0.959
3585,"Nazilli","Turkey",37.912500,28.320600,162737,226.6000000000,0.853
3586,"Matamoros","Mexico",25.533000,-103.250000,118337,66.3000000000,0.789
3587,"Muntinlupa City","Philippines",14.380000,121.050000,543445,324.4000000000,0.720
3588,"Nazipur","Bangladesh",25.045500,88.760900,231900,1126.9000000000,0.685
3589,"Matanzas","Cuba",23.049400,-81.573600,151624,103.0000000000,0.762
3590,"Munuf","Egypt",30.466700,30.933300,117240,104.0000000000,0.754
3591,"Nazran","Russia",43.216700,44.766700,126292,8.5000000000,0.832
3592,"Nazret","Ethiopia",8.541400,39.268900,324000,106.7000000000,0.497
3593,"Otsu","Japan",35.016700,135.850000,343991,333.5000000000,0.925
3594,"Nchelenge","Zambia",-9.353300,28.740300,147927,25.1000000000,0.595
3595,"Murcia","Spain",37.986100,-1.130300,672773,522.2000000000,0.918
3596,"Ndalatando","Angola",-9.300000,14.916700,161584,27.2000000000,0.616
3597,"Ottawa","Canada",45.424700,-75.695000,1068821,360.7000000000,0.939
3598,"Murfreesboro","United States of America",35.849000,-86.412100,187601,35.5000000000,0.938
3599,"Ndali","Benin",9.860800,2.718100,113604,110.6000000000,0.515
3600,"Ouagadougou","Burkina Faso",12.368600,-1.527500,3063271,78.8000000000,0.459
3601,"Muriae","Brazil",-21.130800,-42.365800,104108,25.1000000000,0.786
3602,"Ouahigouya","Burkina Faso",13.583300,-2.416700,124580,78.8000000000,0.459
3603,"Muridke","Pakistan",31.802000,74.255000,163268,255.4000000000,0.544
3604,"Murmansk","Russia",68.970600,33.075000,267422,8.5000000000,0.832
3605,"Murom","Russia",55.566700,42.033300,104806,8.5000000000,0.832
3606,"Murrieta","United States of America",33.571900,-117.190900,111621,35.5000000000,0.938
3607,"Murtazabad","India",28.711100,77.268800,189117,423.8000000000,0.685
3608,"Mus","Turkey",38.733300,41.491100,120699,584.7000000000,0.853
3609,"Musashino","Japan",35.717700,139.566100,148971,333.5000000000,0.925
3610,"Ndjamba","Angola",-14.700000,16.066700,105090,27.2000000000,0.616
3611,"Ndjili","Democratic Republic of the Congo",-4.408900,15.377500,442138,39.4000000000,0.522
3612,"Muscat","Oman",23.613900,58.592200,1421409,16.9000000000,0.858
3613,"Muse","Myanmar",23.979200,97.904700,165022,81.0000000000,0.609
3614,"Mushin","Nigeria",6.533300,3.350000,935400,228.8000000000,0.560
3615,"Muskegon","United States of America",43.228100,-86.256200,162458,129.2000000000,0.938
3616,"Mataram","Indonesia",-8.583300,116.116700,408900,145.1000000000,0.728
3617,"Musoma","United Republic of Tanzania",-1.500000,33.800000,164172,65.1000000000,0.555
3618,"Mataro","Spain",41.533300,2.450000,129870,5764.9000000000,0.918
3619,"Mustafakemalpasa","Turkey",40.035300,28.411700,102284,64.2000000000,0.853
3620,"Mutare","Zimbabwe",-18.966700,32.633300,224802,38.6000000000,0.598
3621,"Muzaffargarh","Pakistan",30.069400,71.194200,163268,255.4000000000,0.544
3622,"Ouargla","Algeria",31.950000,5.316700,191136,18.7000000000,0.763
3623,"Muzaffarpur","India",26.122500,85.390600,333200,423.8000000000,0.685
3624,"Oujda-Angad","Morocco",34.686700,-1.911400,614000,83.6000000000,0.710
3625,"Matehuala","Mexico",23.652800,-100.644400,102199,78.2000000000,0.789
3626,"Oulad Teima","Morocco",30.400000,-9.216700,100284,83.6000000000,0.710
3627,"Materi","Benin",10.697800,1.063300,113958,110.6000000000,0.515
3628,"Oulgaret","India",11.926500,79.778900,300104,423.8000000000,0.685
3629,"Mwanza","United Republic of Tanzania",-2.516700,32.900000,1104521,65.1000000000,0.555
3630,"Mwene-Ditu","Democratic Republic of the Congo",-7.000000,23.450000,195622,39.4000000000,0.522
3631,"Mathura","India",27.492500,77.673600,441894,423.8000000000,0.685
3632,"Mati","Philippines",6.948300,126.227200,147547,324.4000000000,0.720
3633,"Ndola","Zambia",-12.968900,28.632500,627503,25.1000000000,0.595
3634,"Matola","Mozambique",-25.966700,32.466700,1032197,40.1000000000,0.493
3635,"Oulu","Finland",65.014200,25.471900,214814,69.6000000000,0.948
3636,"Ndulo","Angola",-11.483300,15.833300,258161,27.2000000000,0.616
3637,"Matosinhos","Portugal",41.186700,-8.684400,172557,2919.0000000000,0.890
3638,"Oume","Ivory Coast",6.383300,-5.416700,127153,83.9000000000,0.582
3639,"Matrah","Oman",23.616700,58.566700,214901,16.9000000000,0.858
3640,"Nedumana","India",8.913900,76.688900,251384,423.8000000000,0.685
3641,"Ourense","Spain",42.336400,-7.863300,104891,1223.2000000000,0.918
3642,"Neftekamsk","Russia",56.102800,54.286700,131942,8.5000000000,0.832
3643,"Ourinhos","Brazil",-22.978900,-49.870800,103970,25.1000000000,0.786
3644,"Nefteyugansk","Russia",61.083300,72.700000,126690,8.5000000000,0.832
3645,"Ovalle","Chile",-30.600000,-71.200000,124401,34.6000000000,0.878
3646,"Negage","Angola",-7.766700,15.266700,137559,27.2000000000,0.616
3647,"Overland Park","United States of America",38.887000,-94.687000,197199,35.5000000000,0.938
3648,"Negapatam","India",10.767200,79.844900,102905,423.8000000000,0.685
3649,"Oviedo","Spain",43.360000,-5.845000,220543,1152.3000000000,0.918
3650,"Negombo","Sri Lanka",7.211100,79.838600,142136,327.7000000000,0.776
3651,"Owerri","Nigeria",5.485000,7.035000,908109,228.8000000000,0.560
3652,"Nehe","China",48.483300,124.883300,436906,148.8000000000,0.797
3653,"Neijiang","China",29.580200,105.058000,3140678,148.8000000000,0.797
3654,"Neiva","Colombia",2.934500,-75.280900,380019,282.6000000000,0.788
3655,"Nellore","India",14.443100,79.986100,547621,423.8000000000,0.685
3656,"Nemby","Paraguay",-25.394000,-57.539800,126817,17.7000000000,0.756
3657,"Nenjiang","China",49.110000,125.130000,500000,148.8000000000,0.797
3658,"Nerima","Japan",35.735600,139.651700,752608,333.5000000000,0.925
3659,"Netanya","Israel",32.328600,34.856700,217200,423.2000000000,0.919
3660,"Neuquen","Argentina",-38.952500,-68.064200,288896,16.4000000000,0.865
3661,"Neuss","Germany",51.200000,6.700000,155163,1565.2000000000,0.959
3662,"Owo","Nigeria",7.196100,5.586400,222262,228.8000000000,0.560
3663,"Nevinnomyssk","Russia",44.633300,41.933300,114556,8.5000000000,0.832
3664,"Oxford","United Kingdom",51.751900,-1.257800,108600,206.2000000000,0.946
3665,"Nevsehir","Turkey",38.626400,34.713900,123882,108.5000000000,0.853
3666,"Oxnard","United States of America",34.196400,-119.181500,373423,35.5000000000,0.938
3667,"My Drarga","Morocco",30.380000,-9.480000,126512,83.6000000000,0.710
3668,"Oyama","Japan",36.314600,139.800200,167647,333.5000000000,0.925
3669,"My Tho","Vietnam",10.350000,106.350000,270700,296.4000000000,0.766
3670,"Oyo","Nigeria",7.841700,3.930600,386723,228.8000000000,0.560
3671,"Myawadi","Myanmar",16.687800,98.508300,195624,81.0000000000,0.609
3672,"Oyster Bay","United States of America",40.784600,-73.514000,299519,35.5000000000,0.938
3673,"Myebon","Myanmar",20.050000,93.366700,137193,81.0000000000,0.609
3674,"Ozamiz City","Philippines",8.150000,123.850000,140334,324.4000000000,0.720
3675,"Myeik","Myanmar",12.433300,98.600000,222056,81.0000000000,0.609
3676,"P'yongsong-si","North Korea",39.260500,125.861800,236609,214.8000000000,0.907
3677,"Myitkyina","Myanmar",25.383300,97.400000,243031,81.0000000000,0.609
3678,"Mykolaiv","Ukraine",46.975000,31.995000,470011,72.0000000000,0.779
3679,"Paarl","South Africa",-33.724200,18.955800,294457,49.2000000000,0.741
3680,"Mymensingh","Bangladesh",24.750400,90.380000,576927,1126.9000000000,0.685
3681,"Pabna","Bangladesh",24.000400,89.250000,190317,1126.9000000000,0.685
3682,"Myrtle Beach","United States of America",33.709400,-78.884400,325829,35.5000000000,0.938
3683,"Pachuca","Mexico",20.100000,-98.750000,297848,66.3000000000,0.789
3684,"Mysore","India",12.308600,76.653100,920550,423.8000000000,0.685
3685,"Paco do Lumiar","Brazil",-2.531900,-44.107800,145643,25.1000000000,0.786
3686,"Mytishchi","Russia",55.916700,37.766700,275313,8.5000000000,0.832
3687,"Padalarang","Indonesia",-6.843500,107.477900,184182,145.1000000000,0.728
3688,"Mzuzu","Malawi",-11.450000,34.033300,150100,165.8000000000,0.517
3689,"Padangsidempuan","Indonesia",1.378600,99.272200,225544,145.1000000000,0.728
3690,"New Bedford","United States of America",41.669700,-70.942800,152104,35.5000000000,0.938
3691,"Paderborn","Germany",51.718100,8.754200,155749,862.5000000000,0.959
3692,"New Delhi","India",28.613900,77.208900,249998,423.8000000000,0.685
3693,"Padova","Italy",45.406400,11.877800,206496,2222.6000000000,0.915
3694,"Matruh","Egypt",31.333300,27.216700,108774,104.0000000000,0.754
3695,"N'Djamena","Chad",12.105300,15.044700,807000,13.2000000000,0.416
3696,"New Haven","United States of America",41.311300,-72.924600,565056,35.5000000000,0.938
3697,"Matsubara","Japan",34.583300,135.550000,117811,333.5000000000,0.925
3698,"N'Zerekore","Guinea",7.752200,-8.821700,315000,54.9000000000,0.500
3699,"New Mirpur","Pakistan",33.150000,73.733300,124352,255.4000000000,0.544
3700,"Naberezhnyye Chelny","Russia",55.683300,52.316700,544383,8.5000000000,0.832
3701,"New Orleans","United States of America",30.068700,-89.928800,918752,35.5000000000,0.938
3702,"Nablus","Lebanon",32.219900,35.263600,156906,839.7000000000,0.674
3703,"New York","United States of America",40.694300,-73.924900,18832416,19409.6000000000,0.938
3704,"Newark","United States of America",40.724500,-74.172500,307188,35.5000000000,0.938
3705,"Newcastle","South Africa",-27.746400,29.932800,507710,2.0000000000,0.741
3706,"Nada","China",19.520900,109.580800,954259,148.8000000000,0.797
3707,"Nadampalaiyam","India",11.012500,76.971400,3458045,423.8000000000,0.685
3708,"Nadiad","India",22.690000,72.860000,225132,423.8000000000,0.685
3709,"Nador","Morocco",35.166700,-2.933300,112450,83.6000000000,0.710
3710,"Naga","Philippines",10.220000,123.750000,133184,324.4000000000,0.720
3711,"Naga City","Philippines",13.624400,123.186400,342769,324.4000000000,0.720
3712,"Nagahama","Japan",35.383300,136.283300,116043,333.5000000000,0.925
3713,"Nagano","Japan",36.648600,138.194700,367184,333.5000000000,0.925
3714,"Newport","United Kingdom",51.588600,-2.997800,159600,2139.7000000000,0.946
3715,"Nagaoka","Japan",37.446200,138.851200,265868,333.5000000000,0.925
3716,"Newport News","United States of America",37.105100,-76.518500,184774,1012.3000000000,0.938
3717,"Nagareyama","Japan",35.856300,139.902900,211620,333.5000000000,0.925
3718,"Neya","Japan",34.766700,135.633300,227997,333.5000000000,0.925
3719,"Neyshabur","Iran",36.220000,58.820000,221700,51.6000000000,0.799
3720,"Neyveli","India",11.608800,79.499400,168368,423.8000000000,0.685
3721,"Nezahualcoyotl","Mexico",19.408100,-99.018600,1077208,16937.5000000000,0.789
3722,"Matsudo","Japan",35.787600,139.903200,497514,333.5000000000,0.925
3723,"Nga Bay","Vietnam",9.816400,105.819700,101192,296.4000000000,0.766
3724,"Matsue","Japan",35.468100,133.048600,201802,333.5000000000,0.925
3725,"Ngaoundere","Cameroon",7.316700,13.583300,189800,57.3000000000,0.588
3726,"Pagadian","Philippines",7.827200,123.436400,210452,324.4000000000,0.720
3727,"Nghi Son","Vietnam",19.417000,105.750000,307304,296.4000000000,0.766
3728,"Pageralam","Indonesia",-4.016700,103.250000,136244,145.1000000000,0.728
3729,"Ngong","Kenya",-1.366700,36.633300,102323,94.7000000000,0.628
3730,"Paghman","Afghanistan",34.583300,68.950000,143000,61.1000000000,0.496
3731,"Nguru","Nigeria",12.879200,10.452500,270632,228.8000000000,0.560
3732,"Paju","South Korea",37.866700,126.800000,415345,512.0000000000,0.937
3733,"Matsumoto","Japan",36.238000,137.972000,239115,333.5000000000,0.925
3734,"Nha Trang","Vietnam",12.245000,109.191700,579000,296.4000000000,0.766
3735,"Pak Kret","Thailand",13.912500,100.497800,190272,136.3000000000,0.798
3736,"Niamey","Niger",13.515000,2.117500,1496260,19.8000000000,0.419
3737,"Nagasaki","Japan",32.744700,129.873600,404656,333.5000000000,0.925
3738,"Pakdasht","Iran",35.482800,51.681400,236319,51.6000000000,0.799
3739,"Nice","France",43.703400,7.266300,353701,4717.5000000000,0.920
3740,"Matsuyama","Japan",33.833300,132.766700,506743,333.5000000000,0.925
3741,"Pakpattan","Pakistan",30.344200,73.383900,139525,255.4000000000,0.544
3742,"Nagda","India",23.456400,75.413100,127484,423.8000000000,0.685
3743,"Matsuzaka","Japan",34.577900,136.527600,158472,333.5000000000,0.925
3744,"Palangkaraya","Indonesia",-2.210000,113.920000,249434,145.1000000000,0.728
3745,"Nagercoil","India",8.175000,77.430600,289916,423.8000000000,0.685
3746,"Maturin","Venezuela",9.750000,-63.183000,647459,31.3000000000,0.709
3747,"Palanpur","India",24.172200,72.433300,182592,423.8000000000,0.685
3748,"Mau","India",25.941700,83.561100,278745,423.8000000000,0.685
3749,"Nagoya","Japan",35.183300,136.900000,9197000,333.5000000000,0.925
3750,"Palembang","Indonesia",-2.986100,104.755600,1535952,145.1000000000,0.728
3751,"Nicolas Romero","Mexico",19.583300,-99.366700,366602,1842.2000000000,0.789
3752,"Paleng","Indonesia",-1.400000,123.166700,123580,145.1000000000,0.728
3753,"Nicosia","Cyprus",35.172500,33.365000,330000,59.1000000000,0.913
3754,"Palermo","Colombia",2.891700,-75.437500,800000,3988.7000000000,0.788
3755,"Nigde","Turkey",37.966700,34.679200,170511,108.5000000000,0.853
3756,"Palghat","India",10.775000,76.651000,130955,423.8000000000,0.685
3757,"Niigata","Japan",37.916100,139.036400,790646,333.5000000000,0.925
3758,"Nagpur","India",21.149700,79.080600,2405665,423.8000000000,0.685
3759,"Palhoca","Brazil",-27.644400,-48.667800,102742,25.1000000000,0.786
3760,"Niihama","Japan",33.966700,133.283300,114971,333.5000000000,0.925
3761,"Nagqu","China",31.476000,92.051000,414554,148.8000000000,0.797
3762,"Pali","India",25.770000,73.330000,229956,19.6000000000,0.685
3763,"Niiza","Japan",35.793500,139.565300,165997,333.5000000000,0.925
3764,"Naha","Japan",26.212200,127.679200,316048,333.5000000000,0.925
3765,"Pallavaram","India",12.967500,80.149100,215417,423.8000000000,0.685
3766,"Nijmegen","Netherlands",51.842500,5.852800,177659,3111.9000000000,0.955
3767,"Nahiyat al Iskandariyah","Iraq",32.900000,44.350000,100600,93.9000000000,0.695
3768,"Palm Bay","United States of America",27.963100,-80.659300,547659,35.5000000000,0.938
3769,"Nikopol","Ukraine",47.566700,34.400000,105160,72.0000000000,0.779
3770,"Nahiyat Ghammas","Iraq",31.742200,44.610200,140000,93.9000000000,0.695
3771,"Nilufer","Turkey",40.283300,28.950000,536365,1029.4000000000,0.853
3772,"Nimes","France",43.838300,4.359700,150444,918.9000000000,0.920
3773,"Ning'an","China",44.341000,129.483000,322127,148.8000000000,0.797
3774,"Ningbo","China",29.860300,121.624500,4087523,148.8000000000,0.797
3775,"Nahiyat Khan Bani Sa`d","Iraq",33.565600,44.543500,127000,93.9000000000,0.695
3776,"Ningde","China",26.666200,119.547700,2910000,148.8000000000,0.797
3777,"Ninh Binh","Vietnam",20.250000,105.833300,1106913,296.4000000000,0.766
3778,"Nis","Republic of Serbia",43.319200,21.896100,183164,98.4000000000,0.833
3779,"Nishinomiya-hama","Japan",34.737600,135.341600,487010,333.5000000000,0.925
3780,"Naic","Philippines",14.320000,120.770000,160987,324.4000000000,0.720
3781,"Nishio","Japan",34.830000,137.069700,168992,333.5000000000,0.925
3782,"Naihati","India",22.890000,88.420000,217900,423.8000000000,0.685
3783,"Nishitokyo","Japan",35.725600,139.538300,207436,333.5000000000,0.925
3784,"Nairobi","Kenya",-1.286400,36.817200,5545000,94.7000000000,0.628
3785,"Niteroi","Brazil",-22.883300,-43.103600,496696,25.1000000000,0.786
3786,"Najafabad","Iran",32.633100,51.365000,235281,51.6000000000,0.799
3787,"Nizamabad","India",18.672000,78.094000,311152,423.8000000000,0.685
3788,"Maua","Brazil",-23.667800,-46.460800,418261,25.1000000000,0.786
3789,"Najafgarh","India",28.612500,76.984700,1365152,423.8000000000,0.685
3790,"Nizhnekamsk","Russia",55.633300,51.816700,240379,8.5000000000,0.832
3791,"Mauldin","United States of America",34.782100,-82.303200,179196,35.5000000000,0.938
3792,"Nizhnevartovsk","Russia",60.950000,76.600000,283256,8.5000000000,0.832
3793,"Mauli","India",30.699000,76.693000,176152,423.8000000000,0.685
3794,"Nizhniy Novgorod","Russia",56.326900,44.007500,1204985,8.5000000000,0.832
3795,"Maungdaw","Myanmar",20.816700,92.366700,400000,81.0000000000,0.609
3796,"Nizhniy Tagil","Russia",57.916700,59.966700,330507,8.5000000000,0.832
3797,"Nizip","Turkey",37.010000,37.797200,148386,149.7000000000,0.853
3798,"Njeru","Uganda",0.431100,33.147800,178800,195.1000000000,0.582
3799,"Mawanella","Sri Lanka",7.251900,80.445300,111727,327.7000000000,0.776
3800,"Mawlamyine","Myanmar",16.484700,97.625800,253734,81.0000000000,0.609
3801,"Maxixe","Mozambique",-23.859700,35.347200,108824,40.1000000000,0.493
3802,"Mayari","Cuba",20.659200,-75.678100,102354,103.0000000000,0.762
3803,"Nkayi","Zimbabwe",-19.000000,28.900000,112471,38.6000000000,0.598
3804,"Nkongsamba","Cameroon",4.950000,9.933300,135405,57.3000000000,0.588
3805,"Nkpor","Nigeria",6.150000,6.833300,109377,228.8000000000,0.560
3806,"Nnewi","Nigeria",6.016700,6.916700,391227,228.8000000000,0.560
3807,"Nneyi-Umuleri","Nigeria",6.333300,6.833300,660821,228.8000000000,0.560
3808,"Nobeoka","Japan",32.582200,131.665000,117711,333.5000000000,0.925
3809,"Noda","Japan",35.950000,139.866700,154114,127.0000000000,0.925
3810,"Nogales","Mexico",31.300000,-110.933300,264782,58.1000000000,0.789
3811,"Noginsk","Russia",55.850000,38.433300,102392,8.5000000000,0.832
3812,"Noida","India",28.570000,77.320000,637272,423.8000000000,0.685
3813,"Nokha","India",27.600000,73.420000,120000,423.8000000000,0.685
3814,"Noksan","South Korea",36.203900,127.084700,115925,512.0000000000,0.937
3815,"Nakano","Japan",35.707400,139.663800,344880,333.5000000000,0.925
3816,"Nakhodka","Russia",42.816700,132.866700,136096,8.5000000000,0.832
3817,"Nakhon Pathom","Thailand",13.820600,100.062500,120657,136.3000000000,0.798
3818,"Palma","Spain",39.566700,2.650000,550000,1989.7000000000,0.918
3819,"Nakhon Ratchasima","Thailand",14.980600,102.100000,466098,136.3000000000,0.798
3820,"Palma Soriano","Cuba",20.213900,-75.991900,119740,103.0000000000,0.762
3821,"Palmas","Brazil",-10.188600,-48.333600,302692,25.1000000000,0.786
3822,"Nakhon Si Thammarat","Thailand",8.436400,99.963100,102152,136.3000000000,0.798
3823,"Palmdale","United States of America",34.594400,-118.105700,165487,35.5000000000,0.938
3824,"Nakuru","Kenya",-0.283300,36.066700,307990,94.7000000000,0.628
3825,"Nong'an","China",44.434700,125.175000,224387,148.8000000000,0.797
3826,"Palmira","Colombia",3.583300,-76.250000,358895,348.4000000000,0.788
3827,"Nalchik","Russia",43.483300,43.616700,265162,8.5000000000,0.832
3828,"Palo Negro","Venezuela",10.173900,-67.541900,153706,31.3000000000,0.709
3829,"Norfolk","United States of America",36.894500,-76.259000,235037,35.5000000000,0.938
3830,"Palopo","Indonesia",-3.000000,120.200000,180130,145.1000000000,0.728
3831,"Norilsk","Russia",69.333300,88.216700,176735,8.5000000000,0.832
3832,"Palu","Indonesia",-0.895000,119.859400,359350,13.8000000000,0.728
3833,"Nalgonda","India",17.057500,79.268400,154326,423.8000000000,0.685
3834,"Norman","United States of America",35.233500,-97.347100,128714,2.8000000000,0.938
3835,"Palwal","India",28.144700,77.325500,131926,423.8000000000,0.685
3836,"Nam Dinh","Vietnam",20.420000,106.168300,448225,296.4000000000,0.766
3837,"Norrkoping","Sweden",58.591900,16.185600,137326,90.8000000000,0.959
3838,"Pamplona","Spain",42.816700,-1.650000,207777,174.1000000000,0.918
3839,"Namacunde","Angola",-17.300000,15.850000,142047,27.2000000000,0.616
3840,"North Charleston","United States of America",32.906700,-80.072200,117460,35.5000000000,0.938
3841,"Pamukkale","Turkey",37.916700,29.116700,347926,447.1000000000,0.853
3842,"Maykop","Russia",44.600000,40.083300,139084,8.5000000000,0.832
3843,"Panabo","Philippines",7.300000,125.680000,209230,324.4000000000,0.720
3844,"Namakkal","India",11.216700,78.166700,119491,423.8000000000,0.685
3845,"Panama City","Panama",8.971100,-79.534700,880691,58.1000000000,0.839
3846,"Namangan","Uzbekistan",41.001100,71.668300,1010000,75.9000000000,0.740
3847,"Panchkula","India",30.740000,76.800000,211355,423.8000000000,0.685
3848,"Pandharpur","India",17.677800,75.327800,242515,423.8000000000,0.685
3849,"Pandi","Philippines",14.870000,120.950000,155115,71.3000000000,0.720
3850,"Nampa","United States of America",43.584400,-116.563800,201129,224.8000000000,0.938
3851,"Pangkalan Bun","Indonesia",-2.683300,111.616700,105514,145.1000000000,0.728
3852,"Pangkalpinang","Indonesia",-2.133300,106.116700,218569,145.1000000000,0.728
3853,"Pangzawl","India",22.910000,92.760000,161428,423.8000000000,0.685
3854,"Panihati","India",22.690000,88.370000,377347,423.8000000000,0.685
3855,"Pishin","Pakistan",30.584800,66.994800,107646,255.4000000000,0.544
3856,"Panipat","India",29.387500,76.970000,1202811,423.8000000000,0.685
3857,"Pitalito","Colombia",1.898900,-76.041900,133205,199.8000000000,0.788
3858,"North Hempstead","United States of America",40.791200,-73.668800,236600,35.5000000000,0.938
